F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4
1.2244641589100598,1.3013432736790773,1.4562757692701753,1.4059390966277652,1.8826405630784655,1.2897877595150624,1.384810157687775,1.2398223498302183,1.1991130320957573,1.2123746046327475,2.3091593071192285,1.7400038488490797,1.431287121626772,1.3161967385425777,1.4057414402015875,1.2761929538807488,1.2548174485367773,1.2995952873480436,1.275041506948616
1.849584373595036,2.0689439536563694,2.018766567194411,1.6264867989674274,2.5210920052024357,2.224829130213996,2.8133538107207423,1.2632795296504602,2.1601363437353394,1.4256652852597482,2.846257883937137,2.2040213663606583,2.8141446063228863,2.257905575652604,2.7406843999375914,1.983140689192587,1.6646985591887042,2.3174515883998374,1.4374020391368425
2.3128891208096243,3.013930389163132,2.0895222472691573,2.3942581065321287,2.6785267829445494,3.1319494833307244,3.2635551254739754,1.3284631051594855,2.658448602933875,2.2267374719796234,3.0653160907513244,3.1492082441965747,2.9292306156374406,2.7761649116292255,2.9496687785566924,2.1593220835717966,1.688972973497543,2.8574965131255716,3.100025007627012
1.1500847442202637,1.142558450133732,1.188627769104969,1.5223863247542073,1.4177700527691948,1.1245381627720261,1.1778959869519656,1.3089914951828352,1.1466400197339235,1.167503924885027,2.1876892891755264,2.3995396731235172,2.293950966464144,1.355273633166572,1.5071708489256785,1.3023174515740341,1.1767317949282965,1.156594899031968,1.2847466854334106
1.333479096880701,1.3144383633574093,1.2536046174608193,1.5799592335846389,1.300184763074182,1.3476423774476738,1.7346461267975124,1.816427306078554,1.2893666594412914,1.3884583609641765,1.5795051647487888,3.2263563924881202,2.5424723375133595,1.5472833034852052,1.8431675354221546,1.4588285030869383,1.280508192653855,1.894442766340985,1.308502501767406
1.4791958074007314,1.7768753024482062,2.5254963984333823,2.421332700453382,2.996873812854195,2.582785235878018,2.783419519952216,2.9793413353418425,1.7684506263768967,1.6519395400346937,2.3244305412612127,3.7313361352654364,3.4623019845267025,2.365529597789496,2.374512073241678,1.650078610549704,1.6558528304582414,2.2792663379051605,2.7335545852312886
1.6051942548699718,1.6434914819981772,2.8554959963860216,2.9073904488222904,3.6191812110765365,2.926047408997385,3.4114320011571864,2.0777790383847115,1.4864290008623608,1.523690269087304,1.460019607128963,3.4977476787066357,2.5150671338635515,2.7848057247833298,3.0010384745099348,1.6214327866453826,1.5036488687627032,2.7412297976969113,2.4541927171100615
1.8724216492674333,1.8326113691606185,3.294646622306948,2.8131741045484313,2.2248654232730485,3.0514771490083805,2.6865829114517443,2.784698674074874,1.6961848392034031,1.481536882453396,2.2654376499421054,2.900979379598609,3.089568278379255,2.9840591648362587,2.4307475667950538,2.0079485904294905,1.8326112586124126,3.0261040153488077,2.9194168003823076
1.4358201277657618,1.407940261184343,2.7191715565791457,2.101720877591687,3.4196923186581474,2.1764303297270278,2.736592132219837,1.80657329225507,1.5702054277425217,1.3985650586856675,2.447799904602696,3.5966825690723123,2.365728378142271,1.77879067324471,2.187417677386772,1.4992564335770049,1.7584895018896864,1.6997566003199998,2.8652761464441756
1.609441129284722,2.0685089268359014,3.217949401165626,3.254978266074226,2.0879880219909874,3.185680753229695,2.2771006250973946,2.1112510530659057,2.437183356979416,1.7020191790299228,2.276831225448869,2.967921970463398,2.5567590447742043,2.1447182783264376,2.5041333782013844,1.8127265377057409,1.9250149297243426,2.2967135800535785,1.680536057741245
