F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4
3.3454645744830414,2.604471544224742,2.29227358553425,3.4485083175868634,1.9696564773401426,2.0088635811994227,1.9132611319280577,2.1059683755522856,2.062719317345832,2.4628535088384553,2.746379393947324,2.1884422566614585,2.3067974895120877,2.545725918984394,2.388634612372944,1.9857619622803098,2.105674527714566,2.2669058625798733,2.581017671134491
2.398548753190189,2.4183580907779847,2.0224436940558945,2.5882842069784324,2.67796776444778,2.4264812208291313,2.5723124343964767,3.6787538332719523,3.1591913932865174,2.7641371451635663,2.705910494108153,2.5154753361831586,3.1136903190408503,2.4319876591944727,3.3530614262474803,2.5618762735377154,2.454754125722638,3.4039308406251134,2.704007626468048
3.498505980077178,1.8459449489533688,1.8764292915743706,2.7893671763788186,1.5599453483875945,1.7599847962996464,1.5821706604656296,1.6608786622274159,2.5894782757927093,2.456050660293406,2.4967090703222987,1.7884180071390152,2.25148333476068,2.181914621056232,2.0424237410742814,1.5485738466918033,2.1140885788950654,2.251288602601081,2.2065018874851567
3.5136964046134214,1.528852449183384,1.437544129687505,1.6204131198820362,1.354221894699777,1.4617604898355676,1.449001838222612,1.4304212529932483,1.4574191387149145,1.5338966600145947,1.482497678875733,1.4163855423093537,1.4998646629667465,1.595342348756788,1.457783348548442,1.3946459696783513,1.4042471465627417,1.5127588951679605,1.1335139581557916
3.6972506020910276,1.6736745725678572,1.726134233962605,3.229310042921615,1.6373991875949123,1.6984372130890089,1.5096688009438073,1.8576931162828376,1.885027185654196,2.159652352623817,2.6617673086608193,1.463364589749431,2.458267439915226,1.9709943176283249,1.8223854397981918,1.4729049709784716,1.5781360609555117,2.1117710327885364,1.2911280028198988
3.2790178114824124,1.6931594793230906,1.5243516116098779,1.9718930289129593,1.599693665771837,1.8380912733848613,1.567106223464865,1.8748844683304606,1.7066806784936437,2.155937180397336,2.3792375593653365,1.8085886882829971,2.159275685637192,2.102024046669695,1.9391293512969114,1.636004191132839,1.785084800254474,1.7608249195453838,1.599815029374321
2.5497544425080028,1.8161863629044337,1.8223517761849328,2.0787742034978756,1.6142978225821263,1.801728781478486,1.5817851702355528,1.737772256368682,1.75601579098995,1.9860771868398315,2.118379302186092,1.6834962509568163,2.1050275521987607,2.037837073730509,1.8237434323041457,1.7734247827069605,1.894391774803374,1.7705596247311246,1.73501999818789
3.1145438149744695,2.2059606626655555,2.205219847433997,1.9214032601182556,1.921044856550555,1.9808859615315513,1.8931720278392532,1.8829762419594764,2.042879722184082,2.1032129770750423,2.1455277911773347,1.7991837938409696,2.2834121920928547,2.3150279760637926,1.9714802589792997,1.87075733560276,1.9575532889519769,2.1776506579909705,2.191635412101042
2.8684755737501577,1.5407518711291852,1.4357867981310988,2.5206993167324083,1.5055854470467847,1.4207009567976268,1.4355156175656236,1.5072397486445088,1.5292229351325908,1.7637640039481748,1.9418358815756227,1.3962728108858722,2.4397950570150786,2.099128323128506,1.6423116054881146,1.5644840263162243,1.5315111641538202,1.7904800297362702,1.6399944283050125
2.306696932009712,1.6163163969450414,1.3783111103483985,1.3111303216572592,1.516903486399623,1.5544893107035453,1.4875922741737952,1.593111358196007,1.618563693789337,2.0737892200406267,2.131388489813587,1.6057386175652366,2.1201785238741193,1.9668593139352861,1.7680200484729411,1.8422168624079773,1.9217378469368311,1.8517678783230438,1.8036523880504045
2.2398346986085995,2.053711716050838,1.7276997155613039,2.049297287946378,1.5129670507873516,1.5054228439918944,1.5204560989114138,1.5409088515751361,1.5237758581681549,1.7343085313268525,1.8721576898053345,1.536266328519869,1.8638271221232823,1.7001192719907916,1.683241899064526,1.5881409521606917,1.5941500850188206,1.7383875695690527,1.55945160171079
3.8218371547083017,1.7745844728118536,2.1293023627698333,3.229656172089355,1.6022925221758915,1.6023383151028399,1.654463104293031,1.5759528331953985,1.5997582979496574,1.5626391132113535,1.7085519823807664,1.507258287505048,1.7941590529599882,2.0511394975194093,1.6318736501757445,1.5149409405189773,1.4568080780361148,1.7427282681309244,1.7131737273541143
1.775744187518099,1.7078029582773921,1.348418905999305,1.4594406009968541,1.6507341560626279,1.7830677399659243,1.6763983721398106,1.7614852547669406,1.7160450397118636,2.3214655611735515,2.0558408075048713,1.636011586448539,2.5685779786529133,1.727924919043894,1.7919463001748446,1.9918928037539725,2.237552400353279,1.8698758293119424,1.6955059210652255
4.000889525138485,1.7927062703796495,1.7461533462183148,2.4764654704195066,1.5290660708951096,1.571818269079849,1.625769172206914,1.8434754686422907,1.8583037727665497,1.9942314621982908,2.122164575942122,1.5236374486953692,2.4761576423803953,1.8858071596644352,1.9631803384035718,1.8013350128153263,1.784472717337898,2.192842185597372,2.733373125351183
3.1715460809865728,1.94546358721517,1.5173516486593521,2.688848654528408,1.585552128773731,1.6441241070347459,1.447022616324465,1.6594917501284685,1.700420050636946,2.0477917875490355,2.452595777938164,1.7406181562475382,2.1270983671606785,2.37255145170567,1.8404648373668904,1.9028531974863054,1.7795448172942596,1.839781306804358,1.4858737390548682
2.751002389326342,1.970169389072694,1.795741331401189,2.099619227043071,1.7121514906417272,1.8235521054736334,1.6380002720209075,1.962493481560626,1.817759912515017,2.437756478977395,2.502991677156093,1.7340611053626884,2.6433176757033316,2.0651166965461982,1.9798225014351807,1.845346713957714,2.5191575951018854,1.986052118927864,1.5647041273459412
4.159079654443476,1.9962127007733579,1.9426650124607152,1.7706313315394733,1.6409033002491547,1.592324327884487,1.6665632639634795,2.1738919725367793,1.8493269743326914,2.2717542502687316,2.787452214363647,1.8319056604599138,2.713931831196259,2.2765827362030473,2.021518331823777,1.9785492021570794,2.1111438568621548,2.1308883895960116,2.0955281772867407
