F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4
3.470673032804647,2.006972416193059,2.227853104639981,3.1360152325376642,3.2903947111385348,3.3389917385641823,2.5608743627712975,3.849285930682846,3.2114838315246166,3.029647502059268,3.819076735295094,3.0855181065582857,3.0921738113697894,3.9413175515899597,3.6157036555201056,3.1497260361749984,3.2147738549065874,3.4288574679243093,3.405897736349809
2.5954675519917565,1.7415333825340495,1.8171158605779025,2.8720049701265356,2.9671410201455335,2.765364504658999,2.6461707461023427,3.2991557869841714,2.905080031907731,3.1211009684656363,3.8274576343715743,2.990608154604679,3.0875491219523066,2.8483324934138263,3.6365783897060435,3.676759933764515,3.0485004232920683,2.750853736201265,2.9928430358948575
4.253930157202388,3.000464334317251,3.193786608121662,2.985740264747302,4.034525786948416,3.633814819422586,2.986297631839248,3.79471280418854,3.8434781127626,3.6530947329985053,3.4200607362402815,3.876452401632997,3.4752238604622283,3.5117275118693785,4.048640222418918,3.366679128193052,3.337803285440324,3.167745567156419,3.4115946328114166
4.04566740408682,3.477267188539635,3.24903796089482,3.935057909771486,2.4030201338290293,2.1754705986824234,3.3145303499671765,4.119303477260622,3.2044887723715663,4.0001363574445445,3.3415250174556177,3.685025810002585,3.8729162937157313,3.764902500699071,3.8028080416354144,3.821822616830647,3.8615885497304405,3.7963203846020566,3.9935296441500663
4.113825082271621,3.799234763850671,3.4745240199409286,3.2858412073535246,3.5601588683003715,3.656906462757748,3.6269915446568306,4.017934102690017,3.1751470383117857,3.615994234221867,3.2709258365689884,3.5009752454037586,3.975842679161315,3.8727306741395293,4.108043073122304,4.016345528420752,3.9602314152054703,3.920215584093419,4.113589965789647
3.9345291223759955,3.6485851940496214,3.3373711020432344,3.393142394388429,2.517750811817436,3.6388636818414914,3.615254839783245,3.9492741006952734,3.5856841355842346,3.4445984806052556,3.333990687062747,3.2153827718236094,3.808452968074417,3.7380163403939637,3.9831690502229877,3.941133096684651,3.8724639247526413,3.7418725336180207,3.524109908407926
2.8211918782865375,3.43025565406539,3.4307815428685813,3.5075112368899437,3.8312408435920293,3.3022683740722507,3.885527085628429,3.9758338026002336,3.426586002300732,3.7003452107314256,3.2555314226027265,3.6899211624356583,3.418009593918253,2.5649688803288377,3.85872659078895,3.326093185058383,3.8519965756698733,3.6980801097854226,3.7009715929466176
4.046249880672978,3.5767243915188276,3.0096219801798174,3.979560011619898,3.553025747887961,2.739502480600435,2.9987200722661838,4.146366593095182,2.855009184845184,3.3898215199852175,3.801962368720592,3.0797005905562136,3.959655778296217,4.222535794415965,4.124734675552249,3.7452168770044003,3.5404680278607206,4.010445565488565,4.055079836551845
3.633774332766959,3.7565997464402288,3.580626494247728,3.8807825599597336,3.219950497346169,2.9862804260494067,3.5324877086569844,4.105162280972434,3.7342574403808575,3.9634155490390888,3.664303007218232,3.569268354146191,3.997317278746732,3.8337500410394525,4.095409920208559,3.3271566958255527,3.9950542618125975,4.050487282683273,4.027593193407658
4.01099092588759,3.7533250430850122,3.384457007574821,4.00937289796686,3.78261775467607,3.8697569282143265,3.856059249729384,4.07542856163102,3.892987329369318,3.37717013712337,3.432555315450354,3.6897239769699213,3.7502871437917937,3.7535083096163926,3.9254379863606177,3.4005893817925776,3.5949724332787905,3.8270467286615615,4.092875797424367
4.13735392108758,3.3501532476920977,3.4864026066930447,3.472569892360637,3.58251418546979,3.880206956059325,4.034730623758302,4.110525693304867,3.9049752051945603,4.008232574275054,4.241208593931744,2.9530841816942033,3.901847378155881,3.99950450397109,4.15970126500095,3.771906749546346,4.02282545806376,3.878750896204214,4.0017926010713225
4.0591067788206345,3.7486099443372978,3.6081044805963147,2.9262506328573243,3.407916426164421,3.0483143729593483,3.409722080976186,3.91834941912641,3.8727375936102915,3.773095965740781,3.6793012311686057,3.3047550573875855,3.7940767716454786,3.419175378631021,4.00318871486721,3.7015549088419717,3.5255593032198536,3.15175102037704,3.9913447189374867
