F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4
2.43269705605101,3.1200630096274793,2.594800077021345,1.359545570506491,2.5252411098832734,2.383439166597589,1.9873260964999715,1.7203240581892916,1.4383995906673164,3.08733918577999,3.604725409292956,2.4846548198060683,2.620094571047987,3.6987880579120382,2.729719236273061,2.494564028538538,3.5299134432496055,2.7704153340830264,1.9450723595536918
1.9463358924973433,2.8570892710067994,2.3020009377908006,2.3423416668090082,2.426842036442429,2.615144672634667,2.3213418646986197,2.350299195722305,1.4692718768169117,1.514516678132121,2.588934162275966,2.1865298151900565,2.404105908194212,2.4470882567797423,2.916113318047432,3.0334229790655973,3.0268489997188484,3.3098211890548863,1.5052891804568422
1.9281440236923997,1.9992957902398574,1.616839447908878,1.7214984444221515,1.45653857049026,1.8028820339690625,1.7593032658098147,2.3532878661926713,1.4778059457110697,2.1691919317170583,1.4394881629960996,2.0108173811996752,2.091502149842805,2.5145680932782923,2.1121062938580617,3.9018666802699484,2.053128080999849,2.1403764526684306,1.8543901599166417
2.9570226996367937,2.7032282383774984,1.885529270824867,1.870250546969699,2.773145384892719,1.6752697948340212,1.5894568027717082,2.8177998438358363,1.4112226905363707,1.5217705826219305,2.486014565053944,2.2848194233627184,3.3133637935989597,2.6166546686983,2.8334459667696272,3.8253978304291114,1.9698937485929908,1.8270312388688206,1.3064792102301532
2.3780934536836402,2.7497719804661482,2.700081228354734,1.854724647809564,2.0547812410773214,3.073133395449548,2.244151232727871,2.0321063214302124,1.4640540233530048,2.2644723193344323,3.5563054980765068,3.42683842982345,1.8612252012742447,3.3253000044633607,3.8155626152785564,2.367978356772131,2.43499156939971,2.650479481638602,1.6388002525983745
1.8697551614185812,3.7071058623876203,2.3856837456530426,2.3487327792463324,1.7732194770315948,2.504380760606213,1.9138511302101442,3.676817509845829,2.692941332173978,1.9784110477833667,2.211821235414288,2.494949473277399,2.5982756809667364,3.1311453408285828,3.471886066792251,3.850540348423834,2.694225017281922,2.1272980445879246,1.6158160247422395
1.969201011635791,3.483114208216113,2.5681025102319563,1.3650053627265746,1.69053798848783,2.1916852268127185,1.6708595414494152,3.0255864820937832,2.781802021320209,2.7914795598666813,3.0746209366162907,2.849831716983382,1.750581646003205,2.5216182767024544,2.4976903860411728,3.5591865437004455,3.002856310922483,2.2204490242356654,2.404126314869102
2.404168638414202,1.9074419748020708,1.588820844736882,1.9858583516537551,2.147764091125928,2.24875634886197,2.5000958916583063,3.370030236590012,1.8030583601692978,1.66747152498016,3.055000246518086,2.2386859320701347,2.8671893800750174,3.8732205017506804,2.5069372687470004,2.3866832442557318,1.6547880529707182,1.5855026301508337,1.3779618254783013
1.637438769888059,2.66251763730188,1.3155020287066308,2.1545100909873756,1.5204382478586569,2.162293388141664,1.9641243307797138,2.787215265073323,2.7291536132382173,2.0901125444770754,2.8534025617381698,2.7594461112962616,2.5072460055858947,2.7589169877106325,3.200942509368631,2.163140720322642,2.241823385423204,1.9931742484283486,2.262214560941426
3.533280985571259,1.7479650746311857,2.9868577180990674,1.743389216910922,2.885446674368501,1.6629021245154534,1.5030395614932974,2.3360984922252364,1.6689805363289447,1.6588079257380912,3.2660980509750104,1.5537401335485028,1.7618545876999678,3.9825142768175144,1.7130054146217681,2.5058341434394356,1.6197726798404148,1.6041008128640577,1.3735772591332487
