F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4
3.4339019574887812,2.0553938037435846,2.8584736820441674,3.4390464378273102,2.4120119618978038,3.0076420609339154,3.6290715429772984,3.3714120120294755,3.673185147071599,2.977821558483353,3.323885946970186,3.4088992375790945,3.744179405820783,3.703333876744363,3.6377729712847064,2.827731833838137,3.2115842726598727,3.6365843719023503,3.7632168900964262
2.8195526736997625,1.824142201509609,1.3951729458832076,1.6426090127375947,2.782425820553733,2.6382650226986017,2.6338472293937243,1.964625717602702,2.1758446530583195,3.1384001178239225,2.3269439609229856,1.892369982528372,2.687603470534012,3.115852618290962,2.975964004446565,2.0872963523078942,2.074467484243601,2.71471306788862,1.871892049278556
3.765835544704952,2.553358790600584,3.3762336559387,3.409513745512537,3.3519273115267145,3.682174440980238,3.626817033759914,2.3453414390715714,2.622452489244952,2.9207359683678247,3.2273629019335903,3.2869004366117536,3.742612698352158,3.9903488321183245,3.4886599479559823,2.841834142790213,3.6548952513058683,3.8239815944566966,3.667866976193572
3.5533134749818176,1.7982857783870048,2.1055830742855832,3.8590703246252858,2.4153893999536775,3.7069954195612764,3.854615462660671,3.5873604923666016,1.571162431943931,2.3738700402151998,2.8306100166312778,2.2729696320485147,4.015821185894687,4.174155923733792,3.317022058552415,2.353930536218187,2.688446611541685,4.033912534533581,3.7409650189773656
2.5191852891045543,1.7762799514129897,1.9569558337973525,3.979901621842011,2.4189611486886275,3.1971716366591276,2.821863861351271,3.1861194601680616,1.9185965008405497,2.1931157527000713,2.3998247652077613,2.124389842961304,4.121345230009835,3.9969647648943125,1.9442265759541202,2.4040182249776043,3.1122591208145804,3.6925677856168715,2.792332658619069
2.579961439161,1.7535776492789552,2.425940679175362,3.804868677410922,2.305598604776006,2.848861257996736,2.5340401479378203,3.4764570805223602,1.632150951451473,2.0187346473449947,2.3350352706398994,2.1671592620787994,3.9614944880871086,3.321987496086691,2.9320357197126214,2.0709517686980656,2.1048969368592156,3.6189311054014692,2.9263589727281776
2.5797101875861275,1.9813969270231078,2.734346668964154,4.127637320807589,2.401198037357774,3.198713403946863,3.0814085845282193,3.7189679627239696,2.0194343020219554,2.445637434911791,2.270370433958372,2.4902026368874557,3.918064549794508,3.676836561113056,2.595236380365693,2.244185629316275,2.161916673615932,1.78541469079137,3.132792669399385
1.917708553169018,1.990946302647785,2.8774918744327738,3.6280346560804895,2.409346078577816,2.652811606918651,2.6889060410197487,3.6644553304500667,2.0310338751588777,2.153375928733844,2.7164229454655486,2.106326784493585,3.846374244535321,2.9226115750796153,3.162167433645267,2.269003797444521,2.249488608464038,3.5685082672939408,3.140768163406198
1.7427629831132034,1.7760464349028167,1.7118290901638027,3.5840000756688015,1.815831850710571,2.980823624049724,2.392777917818316,4.145254423570743,1.567414181458373,2.0504080774985827,2.276497006125845,1.798245113400319,3.928881439105677,2.383106928024066,2.521987327406795,1.7941151374517257,1.8769376677562357,2.072196097996126,3.171642866800209
2.3502234721375665,2.092497285568772,2.991794839829306,3.9846560380373743,2.531815072994942,3.2299119379773304,2.829415072121752,2.8240879674044304,1.8781966680567013,2.5654216337139117,2.6350725209664185,2.096106986937022,4.080112529991316,3.7199596210732286,3.0678225436959594,2.356621606614528,2.5826228296869163,2.0245983171977002,3.540693977080675
2.2769134649162743,2.779632284611718,3.168616313066221,3.9691733474064352,2.687697213423425,3.59992058924183,3.8574376224014686,1.4624263007406384,1.7355642201571055,2.7920451888613784,2.3175192167033045,2.838318796973927,3.9542844715088603,4.029227618658958,3.252789982678935,2.1330072191438716,2.36114597734931,2.3059246150074504,3.5172215009187084
